Entity,Code_co2,Year,emissions_from_oil,emissions_from_coal,emissions_from_cement,emissions_from_gas,emissions_from_flaring,emissions_from_other_industry,Annual CO2 emissions,Code_pop,population_historical,Caucasian,co2_per_capita
Colombia,COL,1900,,92317.0,,,,,92317.0,COL,4034733.0,False,0.022880572270829323
Colombia,COL,1910,,14396.0,,,,,14396.0,COL,4944811.0,False,0.0029113347304881823
Colombia,COL,1920,,106280.0,,,,,106280.0,COL,6275946.0,False,0.01693449879906551
Colombia,COL,1930,386894.0,346484.0,0.0,0.0,,,733378.0,COL,7946343.0,False,0.09229125901059142
Colombia,COL,1940,1487584.0,1519703.0,94491.0,1198128.0,,,4299906.0,COL,9311615.0,False,0.46177875696106424
Colombia,COL,1950,4623968.0,2358026.0,279840.0,0.0,0.0,,7261834.0,COL,11766989.0,False,0.6171361254778092
Colombia,COL,1960,7932560.0,6679472.0,723223.0,688832.0,366400.0,,16390487.0,COL,15606208.0,False,1.050254296239035
Colombia,COL,1970,17363696.0,5807440.0,1381028.0,2715024.0,1102864.0,,28370052.0,COL,20811790.0,False,1.363172125031052
Colombia,COL,1980,23905912.0,10300356.0,2023762.0,6907211.0,1036998.06,,44174239.06,COL,26104502.0,False,1.6922076912250616
Colombia,COL,1990,31113036.0,13883794.0,2722000.0,8372781.0,806132.0,,56897743.0,COL,32440064.0,False,1.753934363384733
Colombia,COL,2000,29328548.0,10226884.0,3241000.0,12487718.0,1307209.0,,56591359.0,COL,39089939.0,False,1.4477218549765452
Colombia,COL,2010,35698350.0,13472528.0,4039000.0,21987664.0,1068921.0,,76266463.0,COL,44777325.0,False,1.7032384806372423
Colombia,COL,2020,43229756.0,16776766.0,5041366.0,23950582.0,733038.0,,89731508.0,COL,50629997.0,False,1.7722992952182084
Comoros,COM,1960,10992.0,,0.0,,,,10992.0,COM,197710.0,False,0.055596580850740984
Comoros,COM,1970,29312.0,,0.0,,,,29312.0,COM,244197.0,False,0.12003423465480739
Comoros,COM,1980,47632.0,,0.0,,,,47632.0,COM,337728.0,False,0.1410365738108774
Comoros,COM,1990,65952.0,,0.0,,,,65952.0,COM,444602.0,False,0.1483394136778512
Comoros,COM,2000,102592.0,,0.0,,0.0,,102592.0,COM,536084.0,False,0.19137299378455616
Comoros,COM,2010,161216.0,,0.0,,0.0,,161216.0,COM,654845.0,False,0.24618955630721773
Comoros,COM,2020,373728.0,,0.0,,0.0,,373728.0,COM,802172.0,False,0.4658950948175703
Congo,COG,1950,79803.0,9004.0,,,0.0,,88807.0,COG,835269.0,False,0.10632143656714184
Congo,COG,1960,223504.0,,0.0,,,,223504.0,COG,1056737.0,False,0.21150390305250977
Congo,COG,1970,374988.0,,0.0,80095.0,116501.0,,571584.0,COG,1397640.0,False,0.4089636816347557
Congo,COG,1980,274800.0,,17145.0,3664.0,109920.0,,405529.0,COG,1828990.0,False,0.22172291811327563
Congo,COG,1990,970960.0,,36947.0,,,,1007907.0,COG,2380562.0,False,0.42339035908327527
Congo,COG,2000,472656.0,,8085.9995,,3803508.0,,4284249.9995,COG,3151349.0,False,1.359497154869232
Congo,COG,2010,1736736.0,,30849.0,194192.0,3538166.0,,5499943.0,COG,4462303.0,False,1.2325346351424364
Congo,COG,2020,2114128.0,,232496.0,1967568.0,3363105.0,,7677297.0,COG,5752791.0,False,1.3345343156043736
Cook Islands,COK,1970,10992.0,,0.0,,,,10992.0,COK,20511.0,False,0.5359075617961094
Cook Islands,COK,1980,29312.0,,0.0,,,,29312.0,COK,17718.0,False,1.654362794897844
Cook Islands,COK,1990,43968.0,,0.0,,,,43968.0,COK,17146.0,False,2.564329872856643
Cook Islands,COK,2000,51296.0,,0.0,,0.0,,51296.0,COK,15876.0,False,3.2310405643738975
Cook Islands,COK,2010,73280.0,,0.0,,0.0,,73280.0,COK,16999.0,False,4.310841814224366
Cook Islands,COK,2020,65952.0,,0.0,,0.0,,65952.0,COK,15663.0,False,4.210687607737981
Costa Rica,CRI,1870,,3.0,,,,,3.0,CRI,142062.0,False,2.1117540228914135e-05
Costa Rica,CRI,1880,,551.0,,,,,551.0,CRI,189610.0,False,0.0029059648752702916
Costa Rica,CRI,1890,,16245.0,,,,,16245.0,CRI,254968.0,False,0.06371387781996173
Costa Rica,CRI,1900,,30344.0,,,,,30344.0,CRI,317246.0,False,0.09564817208097186
Costa Rica,CRI,1910,,98129.0,,,,,98129.0,CRI,391337.0,False,0.25075318715071665
Costa Rica,CRI,1920,,35920.0,,,,,35920.0,CRI,459026.0,False,0.07825264799815261
Costa Rica,CRI,1930,,11272.0,,,,,11272.0,CRI,546929.0,False,0.020609622089887352
Costa Rica,CRI,1940,,3829.0,,,,,3829.0,CRI,681697.0,False,0.0056168649708008105
Costa Rica,CRI,1950,285792.0,382.0,0.0,,,,286174.0,CRI,926763.0,False,0.30878876260705274
Costa Rica,CRI,1960,490976.0,0.0,0.0,,,,490976.0,CRI,1327499.0,False,0.3698503727686424
Costa Rica,CRI,1970,1157824.0,,90857.0,,,,1248681.0,CRI,1838949.0,False,0.6790188308648037
Costa Rica,CRI,1980,2187408.0,,261053.0,,,,2448461.0,CRI,2390640.0,False,1.0241864103336344
Costa Rica,CRI,1990,2645408.0,,267607.0,,,,2913015.0,CRI,3121707.0,False,0.9331481141567738
Costa Rica,CRI,2000,4946400.0,0.0,447473.0,,0.0,,5393873.0,CRI,3937737.0,False,1.3697900596205383
Costa Rica,CRI,2010,6987248.0,3664.0,501734.97,,0.0,,7492646.97,CRI,4555965.0,False,1.6445795720555358
Costa Rica,CRI,2020,6393680.0,0.0,376828.0,,0.0,,6770508.0,CRI,5034323.0,False,1.344869608088317
Cote d'Ivoire,CIV,1870,,,0.0,,,,0.0,CIV,1205926.0,False,0.0
Cote d'Ivoire,CIV,1880,,,0.0,,,,0.0,CIV,1305888.0,False,0.0
Cote d'Ivoire,CIV,1890,,,0.0,,,,0.0,CIV,1391919.0,False,0.0
Cote d'Ivoire,CIV,1900,,,0.0,,,,0.0,CIV,1505099.0,False,0.0
Cote d'Ivoire,CIV,1910,,,0.0,,,,0.0,CIV,1588890.0,False,0.0
Cote d'Ivoire,CIV,1920,,,0.0,,,,0.0,CIV,1707305.0,False,0.0
Cote d'Ivoire,CIV,1930,,,0.0,,,,0.0,CIV,1969853.0,False,0.0
Cote d'Ivoire,CIV,1940,,,0.0,,,,0.0,CIV,2270472.0,False,0.0
Cote d'Ivoire,CIV,1950,446888.0,104361.0,0.0,0.0,0.0,,551249.0,CIV,2735187.0,False,0.20153978503115144
Cote d'Ivoire,CIV,1960,461664.0,,0.0,,,,461664.0,CIV,3673672.0,False,0.12566826869682432
Cote d'Ivoire,CIV,1970,2242368.0,,0.0,,,,2242368.0,CIV,5411572.0,False,0.4143653637057772
Cote d'Ivoire,CIV,1980,5569280.0,,0.0,,,,5569280.0,CIV,8220717.0,False,0.6774688874461924
Cote d'Ivoire,CIV,1990,4781520.0,,0.0,,,,4781520.0,CIV,12189781.0,False,0.3922564318423768
Cote d'Ivoire,CIV,2000,4045055.8,,0.0,2418240.0,170277.0,,6633572.8,CIV,17699006.0,False,0.37479917233770077
Cote d'Ivoire,CIV,2010,3026464.0,,0.0,3037456.0,160826.0,,6224746.0,CIV,22488068.0,False,0.2768021690436013
Cote d'Ivoire,CIV,2020,6560372.0,,0.0,4366255.0,88895.0,,11015522.0,CIV,28915452.0,False,0.3809562444329074
Croatia,HRV,1890,0.0,14781.0,,0.0,0.0,,14781.0,HRV,2280722.0,True,0.0064808424700599195
Croatia,HRV,1900,0.0,134264.0,,0.0,0.0,,134264.0,HRV,2493105.0,True,0.05385412968968415
Croatia,HRV,1910,0.0,229728.0,,0.0,0.0,,229728.0,HRV,2725259.0,True,0.08429584123930974
Croatia,HRV,1920,0.0,666395.0,,0.0,0.0,,666395.0,HRV,2977792.0,True,0.22378829683201512
Croatia,HRV,1930,792504.0,821531.0,0.0,9457.0,0.0,,1623492.0,HRV,3250582.0,True,0.49944656064667803
Croatia,HRV,1940,8466.0,1723422.0,0.0,0.0,0.0,,1731888.0,HRV,3548361.0,True,0.48808111688748695
Croatia,HRV,1950,1373056.0,1027846.0,479689.0,65296.0,0.0,,2945887.0,HRV,3864993.0,True,0.7621972407194528
Croatia,HRV,1960,3147421.0,1672172.0,803663.0,202970.0,0.0,,5826226.0,HRV,4200270.0,True,1.3871074954705294
Croatia,HRV,1970,9123340.0,1205414.0,721846.0,790017.0,0.0,,11840617.0,HRV,4462674.0,True,2.65325609712921
Croatia,HRV,1980,13900582.0,989862.0,1097452.0,1916208.0,20229.0,,17924333.0,HRV,4643902.0,True,3.8597569457753416
Croatia,HRV,1990,13176478.0,2968244.0,1086203.0,4849692.0,582517.0,211358.0,22874492.0,HRV,4835068.0,True,4.730955593592479
Croatia,HRV,2000,11159844.0,1794222.0,1257007.0,4560338.0,711419.0,169440.0,19652270.0,HRV,4326105.0,True,4.5427168318845705
Croatia,HRV,2010,10583078.0,2733611.0,1210216.0,5702863.0,541524.0,214956.0,20986248.0,HRV,4301152.0,True,4.8792156147934325
Croatia,HRV,2020,8279168.0,1424878.0,1212949.0,5523141.0,288185.0,153282.0,16881603.0,HRV,3953957.0,True,4.269546431587394
Cuba,CUB,1870,,626027.0,,,,,626027.0,CUB,1356408.0,True,0.461532960584131
Cuba,CUB,1880,,589748.0,,,,,589748.0,CUB,1534380.0,True,0.38435589619259897
Cuba,CUB,1890,,771805.0,,,,,771805.0,CUB,1652620.0,True,0.4670190364391088
Cuba,CUB,1900,,943859.0,,,,,943859.0,CUB,1719649.0,True,0.5488672397681155
Cuba,CUB,1910,,2386393.0,,,,,2386393.0,CUB,2275154.0,True,1.0488929540593737
Cuba,CUB,1920,,3629566.0,,,,,3629566.0,CUB,3069258.0,True,1.1825548715683074
Cuba,CUB,1930,,1298420.0,,,,,1298420.0,CUB,3923683.0,True,0.3309186802297739
Cuba,CUB,1940,,681378.0,,,,,681378.0,CUB,4707248.0,True,0.1447508183125257
Cuba,CUB,1950,5320315.0,164604.0,156172.0,,,,5641091.0,CUB,5924518.0,True,0.9521603276418436
Cuba,CUB,1960,13377181.0,113614.0,196304.0,,,,13687099.0,CUB,7238084.0,True,1.890983718895774
Cuba,CUB,1970,18114816.0,172208.0,367063.0,,,,18654087.0,CUB,8824387.0,True,2.113924400641087
Cuba,CUB,1980,29678400.0,252815.98,1409831.0,32976.0,,,31374022.98,CUB,9804798.0,True,3.19986428889203
Cuba,CUB,1990,27516398.0,556997.0,1505400.0,69625.0,,,29648420.0,CUB,10631797.0,True,2.7886555772274435
Cuba,CUB,2000,23310368.0,62288.0,808900.0,1102864.0,0.0,,25284420.0,CUB,11109111.0,True,2.276007504110815
Cuba,CUB,2010,29975184.0,76944.0,927100.0,2059168.1,0.0,,33038396.1,CUB,11297413.0,True,2.9244213785934887
Cuba,CUB,2020,19071488.0,3663.0,456852.0,1718119.0,27049.0,,21277171.0,CUB,11176349.0,True,1.903767589934781
Curacao,CUW,1930,0.0,0.0,0.0,0.0,0.0,,0.0,,,False,
Curacao,CUW,1940,0.0,0.0,0.0,0.0,0.0,,0.0,,,False,
Curacao,CUW,1950,6164268.0,0.0,0.0,0.0,0.0,,6164268.0,CUW,101780.0,False,60.56462959324032
Curacao,CUW,1960,9309491.0,0.0,0.0,0.0,0.0,,9309491.0,CUW,132198.0,False,70.42081574607785
Curacao,CUW,1970,13978085.0,0.0,0.0,0.0,0.0,,13978085.0,CUW,150885.0,False,92.64065347781423
Curacao,CUW,1980,8810933.0,0.0,0.0,0.0,0.0,,8810933.0,CUW,156664.0,False,56.2409551651943
Curacao,CUW,1990,4823944.0,0.0,0.0,0.0,0.0,,4823944.0,CUW,155750.0,False,30.972353130016053
Curacao,CUW,2000,4990174.0,0.0,0.0,0.0,0.0,,4990174.0,CUW,145541.0,False,34.2870668746264
Curacao,CUW,2010,4054720.0,0.0,0.0,0.0,0.0,,4054720.0,CUW,156884.0,False,25.845337956706867
Curacao,CUW,2020,1813680.0,,0.0,,0.0,,1813680.0,CUW,185026.0,False,9.802298055408428
Cyprus,CYP,1870,,,0.0,,,,0.0,CYP,185602.0,True,0.0
Cyprus,CYP,1880,,,0.0,,,,0.0,CYP,187005.0,True,0.0
Cyprus,CYP,1890,,,0.0,,,,0.0,CYP,208704.0,True,0.0
Cyprus,CYP,1900,,,0.0,,,,0.0,CYP,236693.0,True,0.0
Cyprus,CYP,1910,,,0.0,,,,0.0,CYP,272882.0,True,0.0
Cyprus,CYP,1920,,,0.0,,,,0.0,CYP,309680.0,True,0.0
Cyprus,CYP,1930,,,0.0,,,,0.0,CYP,349917.0,True,0.0
Cyprus,CYP,1940,,,0.0,,,,0.0,CYP,444169.0,True,0.0
Cyprus,CYP,1950,263757.0,3715.0,0.0,,,,267472.0,CYP,493884.0,True,0.5415684654696244
Cyprus,CYP,1960,842720.0,0.0,43611.0,,,,886331.0,CYP,586494.0,True,1.5112362615815336
Cyprus,CYP,1970,1571856.0,0.0,130834.0,,,,1702690.0,CYP,647444.0,True,2.6298645133787635
Cyprus,CYP,1980,2590448.0,0.0,670199.0,,,,3260647.0,CYP,683082.0,True,4.77343422897983
Cyprus,CYP,1990,3693264.0,231740.0,667664.0,1815.0,0.0,49409.0,4643892.0,CYP,788354.0,True,5.890617666682734
Cyprus,CYP,2000,6180675.0,117065.0,762708.0,1672.0,0.0,40040.0,7102160.0,CYP,947667.0,True,7.494362471205603
Cyprus,CYP,2010,7440683.0,70807.0,555051.0,738.0,0.0,34931.0,8102210.0,CYP,1127825.0,True,7.18392481103008
Cyprus,CYP,2020,6056641.0,55947.0,882317.0,220.0,0.0,19833.0,7014958.0,CYP,1302250.0,True,5.38679823382607
Czechia,CZE,1870,0.0,4854503.0,0.0,0.0,0.0,,4854503.0,CZE,7698830.0,False,0.6305507460224475
Czechia,CZE,1880,0.0,15564351.0,0.0,0.0,0.0,,15564351.0,CZE,8196719.0,False,1.8988513574760828
Czechia,CZE,1890,0.0,26091218.0,0.0,0.0,0.0,,26091218.0,CZE,8703318.0,False,2.9978472577929476
Czechia,CZE,1900,0.0,33720910.0,0.0,0.0,0.0,,33720910.0,CZE,9334000.0,False,3.612696593100493
Czechia,CZE,1910,0.0,41569624.0,0.0,0.0,0.0,,41569624.0,CZE,10036000.0,False,4.1420510163411715
Czechia,CZE,1920,19728.0,34053280.0,0.0,0.0,0.0,,34073008.0,CZE,9978000.0,False,3.414813389456805
Czechia,CZE,1930,145869.0,39773260.0,391611.0,1845.0,0.0,,40312585.0,CZE,10648000.0,False,3.7859302216378663
Czechia,CZE,1940,61667.0,57563424.0,69562.0,1841.0,0.0,,57696494.0,CZE,11160000.0,False,5.169936738351255
Czechia,CZE,1950,1324026.0,55882000.0,614355.0,33312.0,0.0,,57853693.0,CZE,8916714.0,False,6.488230193320096
Czechia,CZE,1960,4435928.0,91588360.0,1672119.0,1356209.0,0.0,,99052616.0,CZE,9541603.0,False,10.38112946011273
Czechia,CZE,1970,21375182.0,128569704.0,2477881.0,1996931.0,0.0,,154419698.0,CZE,9801251.0,False,15.755100853962418
Czechia,CZE,1980,36472496.0,136633490.0,3085042.0,8486384.0,0.0,,184677412.0,CZE,10275404.0,False,17.972764087913234
Czechia,CZE,1990,22489082.0,123419300.0,2489184.0,12564474.0,458444.0,2829968.0,164250452.0,CZE,10301990.0,False,15.943565466477835
Czechia,CZE,2000,18191792.0,86836240.0,1936861.0,18134412.0,322435.0,1814397.0,127236137.0,CZE,10236809.0,False,12.429277228870832
Czechia,CZE,2010,21140748.0,74553850.0,1469000.0,18398412.0,270304.0,1643950.0,117476264.0,CZE,10464035.0,False,11.226669635566013
Czechia,CZE,2020,21079228.0,49726664.0,1891029.0,17430758.0,53801.0,1492285.0,91673765.0,CZE,10550130.0,False,8.689349325553334
Democratic Republic of Congo,COD,1920,0.0,3664.0,,0.0,,,3664.0,COD,8182274.0,False,0.0004477972749384829
Democratic Republic of Congo,COD,1930,0.0,355408.0,32708.998,0.0,,,388116.998,COD,9220147.0,False,0.04209444795186021
Democratic Republic of Congo,COD,1940,0.0,65402.0,11448.0,0.0,,,76850.0,COD,10442344.0,False,0.0073594587575356646
Democratic Republic of Congo,COD,1950,428688.0,963632.0,87223.0,,,,1479543.0,COD,12294294.0,False,0.12034387659836343
Democratic Republic of Congo,COD,1960,1179808.0,1040576.0,98126.0,,,,2318510.0,COD,15264853.0,False,0.15188551111497767
Democratic Republic of Congo,COD,1970,1714752.0,787760.0,207154.0,,,,2709666.0,COD,20137441.0,False,0.1345586065280092
Democratic Republic of Congo,COD,1980,2436560.0,842720.0,205740.0,0.0,,,3485020.0,COD,26711097.0,False,0.1304708675948427
Democratic Republic of Congo,COD,1990,3169360.0,890352.0,189253.0,0.0,,,4248965.0,COD,36684066.0,False,0.11582590108740945
Democratic Republic of Congo,COD,2000,824400.0,0.0,68326.0,0.0,812005.0,,1704731.0,COD,50507444.0,False,0.03375207424869887
Democratic Republic of Congo,COD,2010,1728946.0,36548.0,188951.0,44050.0,736918.0,,2735413.0,COD,68563037.0,False,0.03989632197885283
Democratic Republic of Congo,COD,2020,3341568.0,25430.0,497929.0,0.0,436586.0,,4301513.0,COD,95989999.0,False,0.04481209547673815
Denmark,DNK,1870,0.0,1143168.0,,0.0,,,1143168.0,DNK,1887891.0,True,0.6055264843150373
Denmark,DNK,1880,0.0,1861312.0,,0.0,,,1861312.0,DNK,2082563.0,True,0.8937602367851537
Denmark,DNK,1890,0.0,2868912.0,,0.0,,,2868912.0,DNK,2297977.0,True,1.248451137674572
Denmark,DNK,1900,0.0,5147920.0,,0.0,,,5147920.0,DNK,2565333.0,True,2.0067258324747703
Denmark,DNK,1910,0.0,7349984.0,,0.0,,,7349984.0,DNK,2886076.0,True,2.5467049377771063
Denmark,DNK,1920,0.0,7192432.0,,0.0,,,7192432.0,DNK,3241362.0,True,2.218953637390702
Denmark,DNK,1930,0.0,13421232.0,385234.0,0.0,,,13806466.0,DNK,3545296.0,True,3.8943055812547103
Denmark,DNK,1940,0.0,14604704.0,218057.0,0.0,,,14822761.0,DNK,3844754.0,True,3.8553210426466817
Denmark,DNK,1950,4961056.0,16594255.0,432480.0,,,,21987791.0,DNK,4268408.0,True,5.151286146966269
Denmark,DNK,1960,14163280.0,14874008.0,712232.0,,,,29749520.0,DNK,4579349.0,True,6.496451788234529
Denmark,DNK,1970,51394300.0,9358409.0,1286613.0,,,,62039322.0,DNK,4928676.0,True,12.587421449492723
Denmark,DNK,1980,37191004.0,22015638.0,922021.0,0.0,157542.0,,60286205.0,DNK,5123078.0,True,11.767575078888122
Denmark,DNK,1990,23178850.0,24005216.0,774722.0,4350079.0,341203.0,813997.0,53464067.0,DNK,5141025.0,True,10.399495625872273
Denmark,DNK,2000,25360270.0,15657394.0,1385260.0,10640030.0,724024.0,529008.0,54295986.0,DNK,5339660.0,True,10.168435068899518
Denmark,DNK,2010,21942750.0,15351008.0,672224.0,10554855.0,353365.0,305268.0,49179470.0,DNK,5547866.0,True,8.864574234489442
Denmark,DNK,2020,18581714.0,3166356.0,1226954.0,4798467.0,126384.01,394166.0,28294041.01,DNK,5831530.0,True,4.851906962666745
Djibouti,DJI,1950,10992.0,,0.0,,,,10992.0,DJI,62349.0,False,0.17629793581292402
Djibouti,DJI,1960,40304.0,,0.0,,,,40304.0,DJI,86038.0,False,0.4684441758292847
Djibouti,DJI,1970,139232.0,,0.0,,,,139232.0,DJI,145188.0,False,0.958977325949803
Djibouti,DJI,1980,348080.0,,0.0,,,,348080.0,DJI,325821.0,False,1.0683166523950267
Djibouti,DJI,1990,296784.0,,,,,,296784.0,DJI,579544.0,False,0.5120991676214403
Djibouti,DJI,2000,366400.0,,,,0.0,,366400.0,DJI,747326.0,False,0.49028134977238846
Djibouti,DJI,2010,516623.97,,0.0,,0.0,,516623.97,DJI,930251.0,False,0.5553597577428028
Djibouti,DJI,2020,370064.0,,92998.0,,0.0,,463062.0,DJI,1105194.0,False,0.41898707376261546
Dominica,DMA,1960,10992.0,,0.0,,,,10992.0,DMA,59385.0,False,0.18509724677948977
Dominica,DMA,1970,25648.0,,0.0,,,,25648.0,DMA,68928.0,False,0.3720984215413185
Dominica,DMA,1980,36640.0,,0.0,,,,36640.0,DMA,73101.0,False,0.5012243334564507
Dominica,DMA,1990,58624.0,,0.0,,,,58624.0,DMA,69644.0,False,0.8417666992131411
Dominica,DMA,2000,102592.0,,0.0,,0.0,,102592.0,DMA,68527.0,False,1.497103331533556
Dominica,DMA,2010,172208.0,,0.0,,0.0,,172208.0,DMA,68872.0,False,2.5004065512835405
Dominica,DMA,2020,157552.0,,0.0,,0.0,,157552.0,DMA,67589.0,False,2.3310301972214416
Dominican Republic,DOM,1870,,13393.0,0.0,,,,13393.0,DOM,243047.0,False,0.05510456825223105
Dominican Republic,DOM,1880,,5366.0,0.0,,,,5366.0,DOM,313223.0,False,0.017131564412575066
Dominican Republic,DOM,1890,,7189.0,0.0,,,,7189.0,DOM,403638.0,False,0.01781051338080161
Dominican Republic,DOM,1900,,15207.0,0.0,,,,15207.0,DOM,521386.0,False,0.029166490853225827
Dominican Republic,DOM,1910,,37803.0,0.0,,,,37803.0,DOM,694364.0,False,0.05444262663386927
Dominican Republic,DOM,1920,,48836.0,0.0,,,,48836.0,DOM,896843.0,False,0.05445323205956896
Dominican Republic,DOM,1930,,26458.0,0.0,,,,26458.0,DOM,1267768.0,False,0.020869749039256393
Dominican Republic,DOM,1940,,10336.0,0.0,,,,10336.0,DOM,1702095.0,False,0.006072516516410659
Dominican Republic,DOM,1950,311440.0,382.0,36343.0,,,,348165.0,DOM,2379897.0,False,0.14629414634330815
Dominican Republic,DOM,1960,952640.0,3664.0,83589.0,,,,1039893.0,DOM,3268340.0,False,0.3181716100528097
Dominican Republic,DOM,1970,2857920.0,3664.0,243497.0,,,,3105081.0,DOM,4399292.0,False,0.7058137991294963
Dominican Republic,DOM,1980,5946672.0,0.0,480337.0,,,,6427009.0,DOM,5729043.0,False,1.1218294224707337
Dominican Republic,DOM,1990,8452848.0,25648.0,457521.0,,,,8936017.0,DOM,7151163.0,False,1.2495893325323448
Dominican Republic,DOM,2000,17678548.0,245535.0,1067543.0,,0.0,,18991626.0,DOM,8584196.0,False,2.212394264995813
Dominican Republic,DOM,2010,15622424.0,1850651.0,1614516.0,1465862.0,0.0,,20553453.0,DOM,9820181.0,False,2.0929810764180417
Dominican Republic,DOM,2020,15154304.0,7404944.0,2015954.0,2440224.0,0.0,,27015426.0,DOM,11008297.0,False,2.4540967599257177
East Timor,TLS,2000,,,,,219860.0,,219860.0,TLS,745095.0,False,0.2950764667592723
East Timor,TLS,2010,236372.0,,0.0,0.0,76762.0,,313134.0,TLS,1084687.0,False,0.28868604491433936
East Timor,TLS,2020,586627.0,,0.0,0.0,59867.0,,646494.0,TLS,1326051.0,False,0.48753328491890585
Ecuador,ECU,1900,,3.0,,,,,3.0,ECU,1451333.0,False,2.067065242780258e-06
Ecuador,ECU,1910,,56013.0,,,,,56013.0,ECU,1679429.0,False,0.03335240727652077
Ecuador,ECU,1920,25648.0,13591.0,0.0,0.0,,,39239.0,ECU,1870163.0,False,0.020981593583019233
Ecuador,ECU,1930,677840.0,313.0,0.0,0.0,,,678153.0,ECU,2052817.0,False,0.3303523889367635
Ecuador,ECU,1940,952640.0,382.0,7269.0,128240.01,,,1088531.01,ECU,2592696.0,False,0.4198452151737034
Ecuador,ECU,1950,710816.0,382.0,29074.0,0.0,,,740272.0,ECU,3516793.0,False,0.21049632435005416
Ecuador,ECU,1960,1663456.0,0.0,98126.0,0.0,,,1761582.0,ECU,4590893.0,False,0.38371227558559956
Ecuador,ECU,1970,3469808.0,,163543.0,32976.0,611888.0,,4278215.0,ECU,6155392.0,False,0.6950353446214311
Ecuador,ECU,1980,11860368.0,,667440.0,73280.0,806080.0,,13407168.0,ECU,8165882.0,False,1.6418517926171354
Ecuador,ECU,1990,13260016.0,,1017724.06,509296.0,1670784.0,,16457820.06,ECU,10473674.0,False,1.5713511858398495
Ecuador,ECU,2000,17323942.0,,1256407.0,472571.0,1874375.0,,20927295.0,ECU,12689214.0,False,1.6492191714947828
Ecuador,ECU,2010,30334714.0,,2087563.0,1157702.0,2696431.0,,36276410.0,ECU,15076695.0,False,2.40612481714328
Ecuador,ECU,2020,27959984.0,,1971587.0,1029584.06,1948265.0,,32909420.06,ECU,17546058.0,False,1.8756019192459068
Egypt,EGY,1920,454336.0,0.0,,0.0,,,454336.0,EGY,12731391.0,False,0.035686281255520313
Egypt,EGY,1930,872569.0,0.0,148473.0,0.0,,,1021042.0,EGY,14249967.0,False,0.07165223610693273
Egypt,EGY,1940,2850592.0,0.0,178080.0,0.0,,,3028672.0,EGY,16423191.0,False,0.1844143443256551
Egypt,EGY,1950,9218624.0,509296.0,505164.97,,,,10233084.97,EGY,21148167.0,False,0.4838757406256533
Egypt,EGY,1960,14608368.0,414032.0,1010331.06,,,,16032731.06,EGY,26896481.0,False,0.5960902863092016
Egypt,EGY,1970,16587788.0,1227232.0,1820469.0,164852.0,1853671.0,,21654012.0,EGY,34623990.0,False,0.6254048710157322
Egypt,EGY,1980,38702830.0,1817344.0,1482828.0,3077760.0,95264.0,,45176026.0,EGY,43950414.0,False,1.027886244712052
Egypt,EGY,1990,52075296.0,3360051.0,6767030.0,13015159.0,,,75217536.0,EGY,58396625.0,False,1.2880459444360013
Egypt,EGY,2000,85319900.0,3143712.0,11168062.0,40718030.0,3486333.0,,143836037.0,EGY,73083287.0,False,1.9681112180955955
Egypt,EGY,2010,94254690.0,4125589.0,20513682.0,81947540.0,2766093.0,,203607594.0,EGY,89196070.0,False,2.2826969170278466
Egypt,EGY,2020,90755020.0,5400820.0,18134636.0,116630590.0,4436567.0,,235357633.0,EGY,109315119.0,False,2.1530199587487986
El Salvador,SLV,1870,,0.0,0.0,,,,0.0,SLV,511554.0,False,0.0
El Salvador,SLV,1880,,10.0,0.0,,,,10.0,SLV,642161.0,False,1.5572418754798252e-05
El Salvador,SLV,1890,,8.0,0.0,,,,8.0,SLV,750809.0,False,1.0655173286415054e-05
El Salvador,SLV,1900,,3.0,0.0,,,,3.0,SLV,839397.0,False,3.5739941886854492e-06
El Salvador,SLV,1910,,290.0,0.0,,,,290.0,SLV,1045631.0,False,0.00027734449342071917
El Salvador,SLV,1920,,8225.0,0.0,,,,8225.0,SLV,1307019.0,False,0.00629294600920109
El Salvador,SLV,1930,,767.0,0.0,,,,767.0,SLV,1600789.0,False,0.00047913872471637425
El Salvador,SLV,1940,,382.0,0.0,,,,382.0,SLV,1826506.0,False,0.00020914248297021745
El Salvador,SLV,1950,267472.0,382.0,0.0,,,,267854.0,SLV,2183513.0,False,0.1226711267576607
El Salvador,SLV,1960,575248.0,0.0,43611.0,,,,618859.0,SLV,2791451.0,False,0.22169796281575424
El Salvador,SLV,1970,1348352.0,,79954.0,,,,1428306.0,SLV,3668797.0,False,0.38931180983848385
El Salvador,SLV,1980,1872304.0,,247130.0,,,,2119434.0,SLV,4540380.0,False,0.46679661173734355
El Salvador,SLV,1990,2198400.0,,276671.0,,,,2475071.0,SLV,5399729.0,False,0.45836948483896134
El Salvador,SLV,2000,5213872.0,3664.0,453439.0,,0.0,,5670975.0,SLV,5943366.0,False,0.9541689002494546
El Salvador,SLV,2010,5807727.0,3662.0,507240.0,,0.0,,6318629.0,SLV,6068252.0,False,1.0412601520174178
El Salvador,SLV,2020,6206816.0,0.0,387683.0,,0.0,,6594499.0,SLV,6234680.0,False,1.0577125048919913
Equatorial Guinea,GNQ,1950,10992.0,,0.0,,,,10992.0,GNQ,226569.0,False,0.04851502191385406
Equatorial Guinea,GNQ,1960,21984.0,,0.0,,,,21984.0,GNQ,269813.0,False,0.08147865373425298
